rxcui,ndc,ndc_source
859747,50090245100,current
859747,50090245101,current
859747,50090245102,current
859747,50090317700,current
859747,50090317701,current
859747,50090473800,current
859747,50090473801,current
859747,50090518800,current
859747,50090518801,current
859747,50090518802,current
859747,50090518900,current
859747,50090574500,current
859747,50090574501,current
859747,50090574502,current
859747,50090574600,current
859747,50090577000,current
859747,50090577001,current
859747,50090577002,current
859747,50090577100,current
859747,50090663700,current
859747,50090743000,current
859747,50090743001,current
859747,50090743002,current
859747,50090743100,current
859747,50090748600,current
859747,50090748601,current
859747,50090748602,current
859747,50090748700,current
859747,50090749200,current
859747,50090749201,current
859747,50090749202,current
859747,50090749300,current
859747,50090796700,current
859747,50090796701,current
859747,50090796800,current
859747,50228011705,current
859747,50228011710,current
859747,50228011730,current
859747,50228011790,current
859747,50268070911,current
859747,50268070915,current
859747,51407015490,current
859747,51407084910,current
859747,51407084990,current
859747,51655006252,current
859747,51655006283,current
859747,51655025652,current
859747,52343015290,current
859747,55154015800,current
859747,55700057430,current
859747,57237016905,current
859747,57237016930,current
859747,57237016990,current
859747,57237016999,current
859747,60290004401,current
859747,60290004402,current
859747,60290004403,current
859747,60290004404,current
859747,60290004405,current
859747,60505450309,current
859747,60687024501,current
859747,60687024511,current
859747,60687024565,current
859747,61919078690,current
859747,62135069190,current
859747,63187086430,current
859747,63187086460,current
859747,63187086490,current
859747,63629715701,current
859747,63629715702,current
859747,63629715703,current
859747,63629715704,current
859747,63629715705,current
859747,63629715706,current
859747,65862029405,current
859747,65862029406,current
859747,65862029430,current
859747,65862029490,current
859747,65862029499,current
859747,67046162703,current
859747,67877044005,current
859747,67877044030,current
859747,67877044038,current
859747,67877044090,current
859747,68071240709,current
859747,68071362309,current
859747,68071372209,current
859747,68071517609,current
859747,68180073102,current
859747,68180073109,current
859747,68462026201,current
859747,68462026210,current
859747,68462026211,current
859747,68462026230,current
859747,68462026250,current
859747,68462026290,current
859747,68788405702,current
859747,68788405703,current
859747,68788405706,current
859747,68788405709,current
859747,68788708602,current
859747,68788708603,current
859747,68788708606,current
859747,68788708609,current
859747,68788838402,current
859747,68788838403,current
859747,68788838406,current
859747,68788838409,current
859747,68788877502,current
859747,68788877503,current
859747,68788877504,current
859747,68788877505,current
859747,68788877506,current
859747,68788877509,current
859747,69367036001,current
859747,69367036005,current
859747,69367036009,current
859747,69367036010,current
859747,69367036030,current
859747,69434000602,current
859747,69434000603,current
859747,70377000711,current
859747,70377000712,current
859747,70377000713,current
859747,70377000715,current
859747,70518254200,current
859747,70518368700,current
859747,70518368702,current
859747,70518414300,current
859747,70518414301,current
859747,70518414302,current
859747,70518430300,current
859747,70518430301,current
859747,70518430302,current
859747,70518430303,current
859747,70756005412,current
859747,70756005490,current
859747,70934024590,current
859747,71205000830,current
859747,71205000860,current
859747,71205000890,current
859747,71205005230,current
859747,71205005260,current
859747,71205005290,current
859747,71205082030,current
859747,71205082060,current
859747,71205082090,current
859747,71209004404,current
859747,71335060601,current
859747,71335060602,current
859747,71335060603,current
859747,71335060604,current
859747,71335060605,current
859747,71335060606,current
859747,71335173301,current
859747,71335173302,current
859747,71335173303,current
859747,71335173304,current
859747,71335173305,current
859747,71335189001,current
859747,71335189002,current
859747,71335189003,current
859747,71335189004,current
859747,71335189005,current
859747,71335189006,current
859747,71335203501,current
859747,71335203502,current
859747,71335203503,current
859747,71335203504,current
859747,71335203505,current
859747,71335203506,current
859747,71335253901,current
859747,71335253902,current
859747,71335253903,current
859747,71335253904,current
859747,71335253905,current
859747,71335253906,current
859747,71335964001,current
859747,71335964002,current
859747,71335964003,current
859747,71335964004,current
859747,71335964005,current
859747,71335964006,current
859747,71610021545,current
859747,71610021560,current
859747,71610023315,current
859747,71610023317,current
859747,71610023319,current
859747,71610023345,current
859747,71610023360,current
859747,71610079715,current
859747,71610079745,current
859747,71610080145,current
859747,72205000305,current
859747,72205000306,current
859747,72205000311,current
859747,72205000390,current
859747,72205000399,current
859747,72303082801,current
859747,72603036501,current
859747,72603036502,current
859747,76519116209,current
859747,81288075190,current
859747,82009001810,current
859747,82009001890,current
859747,82009018905,current
859747,82804029130,current
859749,00310075139,current
859749,00310757090,current
859749,43353029015,current
859749,43353029045,current
859749,68071043330,current
859751,00378220477,current
859751,00615853405,current
859751,00615853439,current
859751,00781540292,current
859751,00904678061,current
859751,11788013205,current
859751,11788013210,current
859751,11788013290,current
859751,13668018105,current
859751,13668018130,current
859751,13668018190,current
859751,13668072205,current
859751,13668072210,current
859751,13668072290,current
859751,16714099001,current
859751,16729028610,current
859751,16729028615,current
859751,16729028617,current
859751,24658026305,current
859751,24658026345,current
859751,24658026390,current
859751,27808015701,current
859751,27808015702,current
859751,27808015703,current
859751,31722088431,current
859751,31722088490,current
859751,33342026307,current
859751,33342026310,current
859751,33342026312,current
859751,33342026344,current
859751,42292003101,current
859751,42292003120,current
859751,42677030301,current
859751,42677030302,current
859751,42708019130,current
859751,43353033215,current
859751,43353033217,current
859751,43353033245,current
859751,43547059309,current
859751,43547059350,current
859751,47335058481,current
859751,50090244900,current
859751,50090244901,current
859751,50090244902,current
859751,50090272400,current
859751,50090272401,current
859751,50090272402,current
859751,50090490900,current
859751,50090567600,current
859751,50090642200,current
859751,50090642201,current
859751,50090642202,current
859751,50090651900,current
859751,50090651901,current
859751,50090651902,current
859751,50090652200,current
859751,50090652201,current
859751,50090652202,current
859751,50090652400,current
859751,50090652401,current
859751,50090652402,current
859751,50090700400,current
859751,50090700401,current
859751,50090700402,current
859751,50090700500,current
859751,50090773000,current
859751,50090773001,current
859751,50090773002,current
859751,50090779300,current
859751,50228011805,current
859751,50228011810,current
859751,50228011830,current
859751,50228011890,current
859751,50268071011,current
859751,50268071015,current
859751,51407015590,current
859751,51407085010,current
859751,51407085090,current
859751,51655023552,current
859751,51655030952,current
859751,51655099652,current
859751,52343015390,current
859751,55154015900,current
859751,55700057530,current
859751,57237017005,current
859751,57237017030,current
859751,57237017090,current
859751,57237017099,current
859751,60290004501,current
859751,60290004502,current
859751,60290004503,current
859751,60290004504,current
859751,60290004505,current
859751,60505450409,current
859751,60687025601,current
859751,60687025611,current
859751,61919070130,current
859751,61919070190,current
859751,62135069290,current
859751,63187086530,current
859751,63187086560,current
859751,63187086590,current
859751,65862029505,current
859751,65862029506,current
859751,65862029530,current
859751,65862029590,current
859751,65862029599,current
859751,67877044105,current
859751,67877044130,current
859751,67877044138,current
859751,67877044190,current
859751,68071237902,current
859751,68071384702,current
859751,68180073202,current
859751,68180073209,current
859751,68462026301,current
859751,68462026310,current
859751,68462026311,current
859751,68462026330,current
859751,68462026350,current
859751,68462026390,current
859751,68788404702,current
859751,68788404703,current
859751,68788404706,current
859751,68788404709,current
859751,68788761202,current
859751,68788761203,current
859751,68788761206,current
859751,68788761209,current
859751,68788853302,current
859751,68788853303,current
859751,68788853306,current
859751,68788853309,current
859751,68788869802,current
859751,68788869803,current
859751,68788869806,current
859751,68788869809,current
859751,69367036101,current
859751,69367036105,current
859751,69367036109,current
859751,69367036110,current
859751,69367036130,current
859751,69434000702,current
859751,69434000703,current
859751,70377000811,current
859751,70377000812,current
859751,70377000813,current
859751,70377000815,current
859751,70518181900,current
859751,70518181901,current
859751,70518181902,current
859751,70518419900,current
859751,70518429600,current
859751,70518429601,current
859751,70518429602,current
859751,70518429603,current
859751,70756005512,current
859751,70756005590,current
859751,70934024490,current
859751,71205004430,current
859751,71205004490,current
859751,71205009930,current
859751,71205009960,current
859751,71205009990,current
859751,71205027930,current
859751,71205027960,current
859751,71205027990,current
859751,71205039030,current
859751,71205039060,current
859751,71205039090,current
859751,71209004504,current
859751,71335030201,current
859751,71335030202,current
859751,71335030203,current
859751,71335030204,current
859751,71335030205,current
859751,71335030206,current
859751,71335090501,current
859751,71335090502,current
859751,71335090503,current
859751,71335090504,current
859751,71335090505,current
859751,71335090506,current
859751,71335109801,current
859751,71335109802,current
859751,71335109803,current
859751,71335109804,current
859751,71335109805,current
859751,71335109806,current
859751,71335174101,current
859751,71335174102,current
859751,71335174103,current
859751,71335174104,current
859751,71335174105,current
859751,71335174106,current
859751,71335240601,current
859751,71335240602,current
859751,71335240603,current
859751,71335240604,current
859751,71335240605,current
859751,71335240606,current
859751,71335966901,current
859751,71335966902,current
859751,71335966903,current
859751,71335966904,current
859751,71335966905,current
859751,71335966906,current
859751,71610018745,current
859751,71610023415,current
859751,71610023417,current
859751,71610023445,current
859751,71610079615,current
859751,71610079630,current
859751,71610079645,current
859751,71610079653,current
859751,71610079660,current
859751,71610092245,current
859751,72205000405,current
859751,72205000406,current
859751,72205000411,current
859751,72205000490,current
859751,72205000499,current
859751,72303082901,current
859751,72603036601,current
859751,72603036602,current
859751,72603036603,current
859751,82009001910,current
859751,82009001990,current
859751,82009019005,current
859751,82804009090,current
859753,00310075239,current
859753,00310075295,current
859753,00310758090,current
859753,43353028915,current
859753,43353028945,current
859753,68071026330,current
860510,00115124801,current
860510,00115124803,current
860510,00115124808,current
860510,00115124810,current
860510,16714022701,current
860510,42291047930,current
860510,51407005030,current
860510,57664066383,current
860510,60505367803,current
860510,60505471303,current
860510,67046155103,current
860510,69238257701,current
860510,69238257702,current
860510,69238257703,current
860510,69238257709,current
860510,69784071313,current
860510,71335030801,current
860510,71335030802,current
860975,00185441605,current
860975,00378035205,current
860975,00615828928,current
860975,00615828939,current
860975,00781550301,current
860975,10135082305,current
860975,10135082330,current
860975,10135082332,current
860975,10135082333,current
860975,10135082360,current
860975,10135082362,current
860975,10135082390,current
860975,17224031128,current
860975,25000010103,current
860975,25000010112,current
860975,25000010114,current
860975,25000010197,current
860975,25000010198,current
860975,29033005501,current
860975,29300038901,current
860975,29300038905,current
860975,29300038910,current
860975,29300038919,current
860975,33342023911,current
860975,33342023944,current
860975,42291049701,current
860975,42291049705,current
860975,42291049710,current
860975,42291049718,current
860975,42291049736,current
860975,42291049750,current
860975,42291049790,current
860975,42291082510,current
860975,42291082512,current
860975,42291082518,current
860975,42291082530,current
860975,42291082536,current
860975,42291082560,current
860975,42291082590,current
860975,42385097701,current
860975,42385097705,current
860975,42385097711,current
860975,42385097718,current
860975,42385097730,current
860975,42385097772,current
860975,42385097790,current
860975,42708020160,current
860975,42806063201,current
860975,42806063205,current
860975,42806063210,current
860975,48433032601,current
860975,49483062301,current
860975,49483062309,current
860975,49483062310,current
860975,49483062350,current
860975,50090149400,current
860975,50090149401,current
860975,50090149402,current
860975,50090149403,current
860975,50090149404,current
860975,50090371900,current
860975,50090371901,current
860975,50090371902,current
860975,50090371903,current
860975,50090488400,current
860975,50090539600,current
860975,50090539601,current
860975,50090539602,current
860975,50090539603,current
860975,50090539604,current
860975,50090539700,current
860975,50090651500,current
860975,50090651501,current
860975,50090651502,current
860975,50090651503,current
860975,50090651504,current
860975,50090651600,current
860975,50090711600,current
860975,50090757600,current
860975,50090757601,current
860975,50090757602,current
860975,50090757603,current
860975,50090757604,current
860975,50090757700,current
860975,50090757900,current
860975,50090791800,current
860975,50268055011,current
860975,50268055015,current
860975,51224000750,current
860975,51224000760,current
860975,51224000770,current
860975,51655055025,current
860975,51655055082,current
860975,51655055596,current
860975,51655055925,current
860975,51655055926,current
860975,51655055952,current
860975,51655055982,current
860975,51655085325,current
860975,51655085326,current
860975,51655085352,current
860975,51655085382,current
860975,53746017805,current
860975,55700032060,current
860975,55700061830,current
860975,55700061860,current
860975,55700061890,current
860975,59651054801,current
860975,59651054805,current
860975,59651054899,current
860975,60505026001,current
860975,60505026007,current
860975,60687064001,current
860975,60687064011,current
860975,61919045030,current
860975,61919045060,current
860975,61919045090,current
860975,61919076960,current
860975,61919099260,current
860975,62207049131,current
860975,62207049135,current
860975,62207049143,current
860975,62207049147,current
860975,62207049149,current
860975,62207049154,current
860975,62756014201,current
860975,62756014202,current
860975,63187077930,current
860975,63187077960,current
860975,63187077978,current
860975,63187077990,current
860975,63304086001,current
860975,63304086030,current
860975,63629288301,current
860975,63629288302,current
860975,63629288303,current
860975,63629288306,current
860975,63629914601,current
860975,65162017803,current
860975,65162017809,current
860975,65162017810,current
860975,65162017811,current
860975,65162017850,current
860975,65162017889,current
860975,65841002701,current
860975,65841002705,current
860975,65841080901,current
860975,65841080905,current
860975,65841080910,current
860975,65841080916,current
860975,65841080930,current
860975,65841080977,current
860975,65862029101,current
860975,65862029105,current
860975,67046043703,current
860975,67296170106,current
860975,67877015901,current
860975,67877015905,current
860975,67877015910,current
860975,67877041301,current
860975,67877041305,current
860975,67877041310,current
860975,67877041333,current
860975,67877041390,current
860975,68071311102,current
860975,68071311103,current
860975,68071311106,current
860975,68071311108,current
860975,68071311109,current
860975,68094090450,current
860975,68094090460,current
860975,68645012059,current
860975,68645059559,current
860975,68788849501,current
860975,68788849503,current
860975,68788849506,current
860975,68788849508,current
860975,68788849509,current
860975,68788881401,current
860975,68788881403,current
860975,68788881406,current
860975,68788881408,current
860975,68788881409,current
860975,68788886601,current
860975,68788886603,current
860975,68788886606,current
860975,68788886608,current
860975,68788886609,current
860975,68788890301,current
860975,68788890303,current
860975,68788890306,current
860975,68788890308,current
860975,68788890309,current
860975,69238212501,current
860975,69238212503,current
860975,69238212505,current
860975,69238212507,current
860975,69238212509,current
860975,69315041001,current
860975,69315041005,current
860975,69948000105,current
860975,69948000112,current
860975,70010049101,current
860975,70010049105,current
860975,70010049109,current
860975,70010049110,current
860975,70010049118,current
860975,70010049119,current
860975,70518437000,current
860975,70518437001,current
860975,70518437002,current
860975,70518437003,current
860975,70518437004,current
860975,70934013430,current
860975,70934013490,current
860975,70934013498,current
860975,70934078890,current
860975,70934078898,current
860975,71205014778,current
860975,71205018620,current
860975,71205018630,current
860975,71205018660,current
860975,71205018672,current
860975,71205018690,current
860975,71205068630,current
860975,71205068660,current
860975,71205068672,current
860975,71205068690,current
860975,71335029301,current
860975,71335029302,current
860975,71335029303,current
860975,71335029304,current
860975,71335029305,current
860975,71335029306,current
860975,71335029307,current
860975,71335029308,current
860975,71335029309,current
860975,71335072001,current
860975,71335072002,current
860975,71335072003,current
860975,71335072004,current
860975,71335072005,current
860975,71335072006,current
860975,71335072007,current
860975,71335072008,current
860975,71335072009,current
860975,71335088601,current
860975,71335088602,current
860975,71335088603,current
860975,71335088604,current
860975,71335088605,current
860975,71335088606,current
860975,71335088607,current
860975,71335088608,current
860975,71335088609,current
860975,71335235401,current
860975,71335235402,current
860975,71335235403,current
860975,71335235404,current
860975,71335235405,current
860975,71335235406,current
860975,71335235407,current
860975,71335235408,current
860975,71335235409,current
860975,71335256801,current
860975,71335256802,current
860975,71335256803,current
860975,71335256804,current
860975,71335256805,current
860975,71335256806,current
860975,71335256807,current
860975,71335256808,current
860975,71335256809,current
860975,71335968301,current
860975,71335968302,current
860975,71335968303,current
860975,71335968304,current
860975,71335968305,current
860975,71335968306,current
860975,71335968307,current
860975,71335968308,current
860975,71335968309,current
860975,71610044730,current
860975,71610044753,current
860975,71610044760,current
860975,71610044770,current
860975,71610044780,current
860975,71610044794,current
860975,71610045430,current
860975,71610045453,current
860975,71610045460,current
860975,71610045470,current
860975,71610045480,current
860975,71610045492,current
860975,71610045494,current
860975,71610045730,current
860975,71610045753,current
860975,71610045760,current
860975,71610045770,current
860975,71610045780,current
860975,71610045792,current
860975,71610045794,current
860975,71610053330,current
860975,71610053353,current
860975,71610053360,current
860975,71610053370,current
860975,71610053380,current
860975,71610055430,current
860975,71610055453,current
860975,71610055460,current
860975,71610055470,current
860975,71610055480,current
860975,71610055492,current
860975,71610055494,current
860975,71610057860,current
860975,71610057870,current
860975,71610057880,current
860975,71610057894,current
860975,71610058730,current
860975,71610058760,current
860975,71610058770,current
860975,71610058780,current
860975,71610058792,current
860975,71610058794,current
860975,71610061330,current
860975,71610061353,current
860975,71610061360,current
860975,71610061370,current
860975,71610061380,current
860975,71610061394,current
860975,71610065230,current
860975,71610065253,current
860975,71610065260,current
860975,71610065270,current
860975,71610065280,current
860975,71610065294,current
860975,71610083730,current
860975,71610083753,current
860975,71610083760,current
860975,71610083770,current
860975,71610083780,current
860975,71610083794,current
860975,71610085830,current
860975,71610085853,current
860975,71610085860,current
860975,71610085870,current
860975,71610085880,current
860975,71610085894,current
860975,72162242400,current
860975,72162242401,current
860975,72162242402,current
860975,72162242404,current
860975,72162242405,current
860975,72162242407,current
860975,72162242409,current
860975,72189006430,current
860975,72189006490,current
860975,72189015030,current
860975,72189015090,current
860975,72578003501,current
860975,72578003505,current
860975,72664022701,current
860975,72789000930,current
860975,72789000960,current
860975,72789000990,current
860975,72789000993,current
860975,72789005930,current
860975,72789005960,current
860975,72789005990,current
860975,72789005993,current
860975,72789005998,current
860975,72789010501,current
860975,72789010560,current
860975,72789010582,current
860975,72789010590,current
860975,72789010593,current
860975,72789010595,current
860975,72789040001,current
860975,72789040060,current
860975,72789040082,current
860975,72789040086,current
860975,72789040090,current
860975,72789040093,current
860975,72789045460,current
860975,72789045490,current
860975,72789045493,current
860975,72789045530,current
860975,75834050001,current
860975,75834050005,current
860975,76385012801,current
860975,76385012810,current
860975,76385012850,current
860975,76519115203,current
860975,76519119206,current
860975,82009011710,current
860975,82009018005,current
860975,82804014730,current
860975,82804014760,current
860975,82804014778,current
860975,82804014790,current
860975,82804019560,current
861467,42806005001,current
861467,42806005030,current
861467,46672082910,current
861467,46672082950,current
861467,55887005130,current
861467,60429053401,current
861467,64950021401,current
861467,64950021403,current
861467,68071076030,current
861646,66869010490,current
861650,66869020407,current
861650,66869020490,current
865098,00002751001,current
865098,00002751017,current
865098,00002751099,current
865098,00002753301,current
865098,50090137500,current
865098,50090448800,current
866412,00185028301,current
866412,00378459710,current
866412,00378459777,current
866412,00527260237,current
866412,00527260243,current
866412,00615782505,current
866412,00615782539,current
866412,00904632461,current
866412,16714085401,current
866412,16714085402,current
866412,16714085403,current
866412,24979003901,current
866412,24979003902,current
866412,24979003903,current
866412,27808030401,current
866412,27808030402,current
866412,27808030403,current
866412,31722059101,current
866412,31722059105,current
866412,31722059110,current
866412,31722059130,current
866412,42806072601,current
866412,42806072605,current
866412,42806072610,current
866412,43063084130,current
866412,45963067711,current
866412,45963067796,current
866412,50090384700,current
866412,50090384701,current
866412,50090505300,current
866412,50090541100,current
866412,50090541101,current
866412,50090541200,current
866412,50090541301,current
866412,50090572000,current
866412,50090572001,current
866412,50090572100,current
866412,50090626000,current
866412,50090626001,current
866412,50090648301,current
866412,50090648400,current
866412,50090695900,current
866412,50090695901,current
866412,50090696000,current
866412,50090706900,current
866412,50090706901,current
866412,50090707000,current
866412,50268054211,current
866412,50268054215,current
866412,50742061701,current
866412,50742061705,current
866412,50742061710,current
866412,50742061790,current
866412,50742061799,current
866412,50816010002,current
866412,50816010003,current
866412,51079017101,current
866412,51079017103,current
866412,51407040501,current
866412,51407040510,current
866412,51655019326,current
866412,51655019352,current
866412,51655088826,current
866412,51655088852,current
866412,53401001430,current
866412,53401001445,current
866412,53401001453,current
866412,53401001460,current
866412,53401001480,current
866412,55111046801,current
866412,55111046805,current
866412,55111046830,current
866412,55111046860,current
866412,55111046878,current
866412,55111046879,current
866412,55154434700,current
866412,55154727900,current
866412,55700023230,current
866412,55700023290,current
866412,60687041301,current
866412,60687041311,current
866412,60687041365,current
866412,60760056390,current
866412,60760066390,current
866412,60760099490,current
866412,61919033430,current
866412,61919033490,current
866412,61919076130,current
866412,61919076190,current
866412,62207013149,current
866412,62207013154,current
866412,63187076830,current
866412,63187076860,current
866412,63187076890,current
866412,63629886501,current
866412,63629917101,current
866412,63629917201,current
866412,64679084802,current
866412,64679084803,current
866412,64679084810,current
866412,67046168603,current
866412,67877059201,current
866412,67877059205,current
866412,67877059210,current
866412,67877059230,current
866412,67877059260,current
866412,68001011900,current
866412,68001011903,current
866412,68001035800,current
866412,68001035803,current
866412,68001047000,current
866412,68001047008,current
866412,68001050200,current
866412,68001050203,current
866412,68001050208,current
866412,68001068600,current
866412,68001068603,current
866412,68071265101,current
866412,68071528201,current
866412,68382056601,current
866412,68382056605,current
866412,68382056610,current
866412,68645047954,current
866412,68788809801,current
866412,68788809803,current
866412,68788809806,current
866412,68788809809,current
866412,68788825501,current
866412,68788825503,current
866412,68788825506,current
866412,68788825509,current
866412,68788844801,current
866412,68788844803,current
866412,68788844806,current
866412,68788844809,current
866412,69097040802,current
866412,69097040807,current
866412,69097040815,current
866412,70010078201,current
866412,70010078205,current
866412,70010078210,current
866412,70436016601,current
866412,70436016602,current
866412,70436016603,current
866412,70518208000,current
866412,70518208001,current
866412,70518312200,current
866412,70518419000,current
866412,70518419001,current
866412,70518440700,current
866412,70518445600,current
866412,70518453300,current
866412,70771134000,current
866412,70771134001,current
866412,70771134005,current
866412,71205033630,current
866412,71205033660,current
866412,71205033690,current
866412,71205068330,current
866412,71205068360,current
866412,71205068390,current
866412,71205080130,current
866412,71205080160,current
866412,71205080190,current
866412,71335016701,current
866412,71335016702,current
866412,71335016703,current
866412,71335016704,current
866412,71335016705,current
866412,71335016706,current
866412,71335016707,current
866412,71335195101,current
866412,71335195102,current
866412,71335195103,current
866412,71335195104,current
866412,71335195105,current
866412,71335195106,current
866412,71335195107,current
866412,71335294501,current
866412,71335294502,current
866412,71335294503,current
866412,71335294504,current
866412,71335294505,current
866412,71335294506,current
866412,71335294507,current
866412,71335970601,current
866412,71335970602,current
866412,71335970603,current
866412,71335970604,current
866412,71335970605,current
866412,71335970606,current
866412,71335970607,current
866412,71610048445,current
866412,71610048460,current
866412,71610055845,current
866412,71610055860,current
866412,71765000701,current
866412,71765000702,current
866412,72162185800,current
866412,72162185801,current
866412,72162185805,current
866412,72516002701,current
866412,72516002710,current
866412,72516002750,current
866412,72516003201,current
866412,72516003210,current
866412,72516003250,current
866412,72603014401,current
866412,72603014402,current
866412,72603014403,current
866412,75834029200,current
866412,75834029201,current
866412,75834029205,current
866412,75907034501,current
866412,75907034510,current
866412,76519111403,current
866412,82009011505,current
866412,82804027990,current
866412,82868007930,current
866412,82868007990,current
866419,00185028401,current
866419,00378459805,current
866419,00378459877,current
866419,00527260337,current
866419,00527260343,current
866419,16714085501,current
866419,16714085502,current
866419,24979004001,current
866419,27808030501,current
866419,31722059201,current
866419,31722059205,current
866419,31722059210,current
866419,31722059230,current
866419,42806072701,current
866419,42806072705,current
866419,42806072710,current
866419,45963067811,current
866419,50268054311,current
866419,50268054315,current
866419,50742061801,current
866419,50742061805,current
866419,50742061810,current
866419,50742061890,current
866419,50742061899,current
866419,50816020002,current
866419,50816020003,current
866419,51407040601,current
866419,51407040608,current
866419,51407040610,current
866419,55111046901,current
866419,55111046905,current
866419,55111046930,current
866419,55111046960,current
866419,55111046978,current
866419,55111046979,current
866419,62207013249,current
866419,62207013254,current
866419,63629328601,current
866419,63629328602,current
866419,63629886601,current
866419,63629917301,current
866419,63629941301,current
866419,63629941302,current
866419,64679084902,current
866419,67877059301,current
866419,67877059305,current
866419,67877059310,current
866419,67877059330,current
866419,67877059360,current
866419,68001012000,current
866419,68001012003,current
866419,68001036000,current
866419,68001036003,current
866419,68001047100,current
866419,68001050300,current
866419,68001068700,current
866419,68382056701,current
866419,68382056705,current
866419,68382056710,current
866419,69097040902,current
866419,69097040907,current
866419,69097040915,current
866419,70010078301,current
866419,70010078305,current
866419,70010078310,current
866419,70010078349,current
866419,70436016701,current
866419,70436016702,current
866419,70436016703,current
866419,70771134100,current
866419,70771134101,current
866419,70771134105,current
866419,71335281101,current
866419,71335281102,current
866419,71335306901,current
866419,71335306902,current
866419,71335313401,current
866419,71335313402,current
866419,71610057345,current
866419,71610057360,current
866419,71765000801,current
866419,71765000802,current
866419,72162185900,current
866419,72162185901,current
866419,72162185905,current
866419,72516002801,current
866419,72516003301,current
866419,72603014501,current
866419,72603014502,current
866419,75834029300,current
866419,75834029301,current
866419,75834029305,current
866419,75907034601,current
866419,75907034605,current
866419,82009011605,current
866427,00378459510,current
866427,00378459577,current
866427,00527260037,current
866427,00527260043,current
866427,00615782305,current
866427,00615782328,current
866427,00615782330,current
866427,00615782339,current
866427,00904632206,current
866427,00904632261,current
866427,16714085201,current
866427,16714085202,current
866427,16714085203,current
866427,24979003701,current
866427,24979003702,current
866427,24979003703,current
866427,27808030201,current
866427,27808030202,current
866427,27808030203,current
866427,31722058901,current
866427,31722058905,current
866427,31722058910,current
866427,31722058930,current
866427,42806072401,current
866427,42806072405,current
866427,42806072410,current
866427,43063062430,current
866427,43063062460,current
866427,43063062490,current
866427,45963070911,current
866427,45963070996,current
866427,50090374600,current
866427,50090374601,current
866427,50090374603,current
866427,50090490200,current
866427,50090539400,current
866427,50090539401,current
866427,50090539403,current
866427,50090539500,current
866427,50090541800,current
866427,50090541801,current
866427,50090541803,current
866427,50090541900,current
866427,50090573300,current
866427,50090573301,current
866427,50090573303,current
866427,50090609700,current
866427,50090609701,current
866427,50090609703,current
866427,50090648600,current
866427,50090648601,current
866427,50090648603,current
866427,50090648700,current
866427,50090648800,current
866427,50090648801,current
866427,50090648803,current
866427,50090648900,current
866427,50090711700,current
866427,50090711701,current
866427,50090711703,current
866427,50090711800,current
866427,50090759000,current
866427,50090759001,current
866427,50090759100,current
866427,50268054011,current
866427,50268054015,current
866427,50742061501,current
866427,50742061505,current
866427,50742061510,current
866427,50742061590,current
866427,50742061599,current
866427,50816002502,current
866427,50816002503,current
866427,51079016901,current
866427,51079016920,current
866427,51407040301,current
866427,51407040310,current
866427,51655023926,current
866427,51655023952,current
866427,51655058152,current
866427,51655093426,current
866427,51655093452,current
866427,53401001030,current
866427,53401001045,current
866427,53401001053,current
866427,53401001060,current
866427,53401001070,current
866427,53401001080,current
866427,55111046601,current
866427,55111046605,current
866427,55111046630,current
866427,55111046660,current
866427,55111046678,current
866427,55111046679,current
866427,55154264200,current
866427,55154469800,current
866427,55154728000,current
866427,55700025330,current
866427,55700025390,current
866427,60687039001,current
866427,60687039011,current
866427,60687039065,current
866427,61919075430,current
866427,61919075490,current
866427,62207013049,current
866427,62207013054,current
866427,63629886301,current
866427,63629916701,current
866427,63629916801,current
866427,63739045310,current
866427,64679084602,current
866427,64679084603,current
866427,64679084610,current
866427,67046088303,current
866427,67296212501,current
866427,67296212503,current
866427,67296212506,current
866427,67877059001,current
866427,67877059005,current
866427,67877059010,current
866427,67877059030,current
866427,67877059060,current
866427,68001035600,current
866427,68001035603,current
866427,68001050000,current
866427,68001050003,current
866427,68001050008,current
866427,68001068400,current
866427,68001068403,current
866427,68071396309,current
866427,68382056401,current
866427,68382056405,current
866427,68382056410,current
866427,68645047754,current
866427,68788402203,current
866427,68788402206,current
866427,68788402209,current
866427,68788411003,current
866427,68788411006,current
866427,68788411009,current
866427,68788806903,current
866427,68788806906,current
866427,68788806909,current
866427,68788848603,current
866427,68788848606,current
866427,68788848609,current
866427,70010078001,current
866427,70010078005,current
866427,70010078010,current
866427,70436020201,current
866427,70436020202,current
866427,70436020203,current
866427,70518314300,current
866427,70518314301,current
866427,70518314302,current
866427,70518409000,current
866427,70518409001,current
866427,70518409002,current
866427,70518409003,current
866427,70518409004,current
866427,70518419800,current
866427,70518419801,current
866427,70518419802,current
866427,70518453100,current
866427,70771133800,current
866427,70771133801,current
866427,70771133805,current
866427,70882012630,current
866427,70934011330,current
866427,70934026790,current
866427,71205035030,current
866427,71205035060,current
866427,71205035090,current
866427,71205036830,current
866427,71205036860,current
866427,71205036890,current
866427,71335015801,current
866427,71335015802,current
866427,71335015803,current
866427,71335015804,current
866427,71335015805,current
866427,71335187501,current
866427,71335187502,current
866427,71335187503,current
866427,71335187504,current
866427,71335187505,current
866427,71335187506,current
866427,71335259201,current
866427,71335259202,current
866427,71335259203,current
866427,71335259204,current
866427,71335259205,current
866427,71335259206,current
866427,71335283401,current
866427,71610048345,current
866427,71610048360,current
866427,71610055545,current
866427,71610055560,current
